"ID","Date","Year","Method_EN","Ti.1_So.2_Ha.3","Crop.type","Main.crop.or.cover.crop","Coordinates..center.of.the.field.","Country","Farm","geometry","Crop","type","Month"
289,"2024-07-09",2024,"Harvesting",3,"Winter barley","Main crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Winter crop",3,"July"
289,"2023-09-26",2023,"Harvesting",3,"Corn silage","Main crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Summer crop",3,"September"
289,"2024-07-22",2024,"Sowing",2,"Mixture","Cover crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Cover crop",2,"July"
289,"2023-05-16",2023,"Sowing",2,"Corn silage","Main crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Summer crop",2,"May"
290,"2023-09-07",2023,"Harvesting",3,"Summer barley","Main crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Summer crop",3,"September"
290,"2024-07-09",2024,"Harvesting",3,"Winter barley","Main crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Winter crop",3,"July"
290,"2024-07-22",2024,"Sowing",2,"Mixture","Cover crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Cover crop",2,"July"
290,"2023-05-25",2023,"Sowing",2,"Summer barley","Main crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Summer crop",2,"May"
291,"2023-09-20",2023,"Harvesting",3,"Corn silage","Main crop","12.9691477517326,45.6328285371071","NL","Unifarm","MULTIPOLYGON (((12.968269 45.631843, 12.968254 45.631863, 12.968172 45.631975, 12.969618 45.632493, 12.970874 45.632943, 12.970663 45.63267, 12.970349 45.632449, 12.969591 45.632175, 12.968349 45.631735, 12.968269 45.631843)),((12.968013 45.63219, 12.970714 45.633162, 12.970899 45.633037, 12.970909 45.632988, 12.970901 45.632978, 12.969604 45.632513, 12.968157 45.631995, 12.968013 45.63219)),((12.967963 45.632258, 12.967782 45.632503, 12.969295 45.633045, 12.970292 45.633402, 12.970412 45.63325, 12.970478 45.633213, 12.970565 45.633194, 12.970576 45.633193, 12.969418 45.632776, 12.967966 45.632254, 12.967963 45.632258)),((12.970117 45.633623, 12.970276 45.633422, 12.96928 45.633065, 12.967767 45.632523, 12.96762 45.632724, 12.970117 45.633623)),((12.967395 45.633028, 12.968865 45.63356, 12.96988 45.633923, 12.970066 45.633688, 12.969041 45.633316, 12.967571 45.632789, 12.967395 45.633028)))","Summer crop",3,"September"
291,"2023-07-13",2023,"Sowing",2,"Other","Cover crop","12.9663831173583,45.6289403673094","NL","Unifarm","MULTIPOLYGON (((12.964767 45.626432, 12.964585 45.626677, 12.967716 45.627801, 12.969543 45.628456, 12.969464 45.628121, 12.969462 45.62812, 12.968023 45.627601, 12.966124 45.626922, 12.964767 45.626432)),((12.963284 45.628431, 12.963221 45.628517, 12.964482 45.628973, 12.967045 45.629893, 12.96898 45.630586, 12.969157 45.630346, 12.967083 45.629603, 12.964704 45.628747, 12.963399 45.628277, 12.963284 45.628431)),((12.963019 45.628789, 12.964345 45.629267, 12.966737 45.630125, 12.968775 45.630864, 12.968965 45.630606, 12.967031 45.629913, 12.964467 45.628993, 12.963206 45.628537, 12.963019 45.628789)))","Cover crop",2,"July"
291,"2023-05-16",2023,"Sowing",2,"Corn silage","Main crop","12.9663831173583,45.6289403673094","NL","Unifarm","MULTIPOLYGON (((12.964767 45.626432, 12.964585 45.626677, 12.967716 45.627801, 12.969543 45.628456, 12.969464 45.628121, 12.969462 45.62812, 12.968023 45.627601, 12.966124 45.626922, 12.964767 45.626432)),((12.963284 45.628431, 12.963221 45.628517, 12.964482 45.628973, 12.967045 45.629893, 12.96898 45.630586, 12.969157 45.630346, 12.967083 45.629603, 12.964704 45.628747, 12.963399 45.628277, 12.963284 45.628431)),((12.963019 45.628789, 12.964345 45.629267, 12.966737 45.630125, 12.968775 45.630864, 12.968965 45.630606, 12.967031 45.629913, 12.964467 45.628993, 12.963206 45.628537, 12.963019 45.628789)))","Summer crop",2,"May"
291,"2023-10-11",2023,"Sowing",2,"Other","Cover crop","12.9663831173583,45.6289403673094","NL","Unifarm","MULTIPOLYGON (((12.964767 45.626432, 12.964585 45.626677, 12.967716 45.627801, 12.969543 45.628456, 12.969464 45.628121, 12.969462 45.62812, 12.968023 45.627601, 12.966124 45.626922, 12.964767 45.626432)),((12.963284 45.628431, 12.963221 45.628517, 12.964482 45.628973, 12.967045 45.629893, 12.96898 45.630586, 12.969157 45.630346, 12.967083 45.629603, 12.964704 45.628747, 12.963399 45.628277, 12.963284 45.628431)),((12.963019 45.628789, 12.964345 45.629267, 12.966737 45.630125, 12.968775 45.630864, 12.968965 45.630606, 12.967031 45.629913, 12.964467 45.628993, 12.963206 45.628537, 12.963019 45.628789)))","Cover crop",2,"October"
292,"2024-07-19",2024,"Harvesting",3,"Winter barley","Main crop","12.9670196708748,45.6282413601886","NL","Unifarm","MULTIPOLYGON (((12.96437 45.626967, 12.964204 45.627192, 12.964191 45.627209, 12.965929 45.627838, 12.96793 45.628554, 12.969942 45.629281, 12.969969 45.629246, 12.96994 45.629203, 12.969733 45.628899, 12.969733 45.628898, 12.969732 45.628897, 12.969729 45.628891, 12.969728 45.628891, 12.967771 45.628184, 12.965695 45.627441, 12.96437 45.626967)),((12.964176 45.627229, 12.963996 45.627472, 12.967484 45.628727, 12.969751 45.629541, 12.969928 45.629301, 12.967915 45.628574, 12.965914 45.627858, 12.964176 45.627229)))","Winter crop",3,"July"
292,"2023-11-08",2023,"Sowing",2,"Winter barley","Cover crop","12.9670196708748,45.6282413601886","NL","Unifarm","MULTIPOLYGON (((12.96437 45.626967, 12.964204 45.627192, 12.964191 45.627209, 12.965929 45.627838, 12.96793 45.628554, 12.969942 45.629281, 12.969969 45.629246, 12.96994 45.629203, 12.969733 45.628899, 12.969733 45.628898, 12.969732 45.628897, 12.969729 45.628891, 12.969728 45.628891, 12.967771 45.628184, 12.965695 45.627441, 12.96437 45.626967)),((12.964176 45.627229, 12.963996 45.627472, 12.967484 45.628727, 12.969751 45.629541, 12.969928 45.629301, 12.967915 45.628574, 12.965914 45.627858, 12.964176 45.627229)))","Winter crop",2,"November"
292,"2024-09-10",2024,"Sowing",2,"Mixture","Cover crop","12.9670196708748,45.6282413601886","NL","Unifarm","MULTIPOLYGON (((12.96437 45.626967, 12.964204 45.627192, 12.964191 45.627209, 12.965929 45.627838, 12.96793 45.628554, 12.969942 45.629281, 12.969969 45.629246, 12.96994 45.629203, 12.969733 45.628899, 12.969733 45.628898, 12.969732 45.628897, 12.969729 45.628891, 12.969728 45.628891, 12.967771 45.628184, 12.965695 45.627441, 12.96437 45.626967)),((12.964176 45.627229, 12.963996 45.627472, 12.967484 45.628727, 12.969751 45.629541, 12.969928 45.629301, 12.967915 45.628574, 12.965914 45.627858, 12.964176 45.627229)))","Cover crop",2,"September"
292,"2024-03-22",2024,"Sowing",2,"Summer barley","Main crop","12.9670196708748,45.6282413601886","NL","Unifarm","MULTIPOLYGON (((12.96437 45.626967, 12.964204 45.627192, 12.964191 45.627209, 12.965929 45.627838, 12.96793 45.628554, 12.969942 45.629281, 12.969969 45.629246, 12.96994 45.629203, 12.969733 45.628899, 12.969733 45.628898, 12.969732 45.628897, 12.969729 45.628891, 12.969728 45.628891, 12.967771 45.628184, 12.965695 45.627441, 12.96437 45.626967)),((12.964176 45.627229, 12.963996 45.627472, 12.967484 45.628727, 12.969751 45.629541, 12.969928 45.629301, 12.967915 45.628574, 12.965914 45.627858, 12.964176 45.627229)))","Summer crop",2,"March"
293,"2023-11-08",2023,"Sowing",2,"Winter rye","Main crop","12.9666869720171,45.6286366686864","NL","Unifarm","MULTIPOLYGON (((12.964385 45.626947, 12.96571 45.627421, 12.967786 45.628164, 12.969715 45.628861, 12.969561 45.628529, 12.96956 45.628528, 12.96956 45.628526, 12.969559 45.628526, 12.969549 45.628484, 12.967702 45.627821, 12.96457 45.626697, 12.964385 45.626947)),((12.963801 45.627736, 12.967441 45.629048, 12.969556 45.629805, 12.969736 45.629561, 12.967469 45.628747, 12.963982 45.627492, 12.963801 45.627736)),((12.963729 45.627833, 12.963606 45.627999, 12.96711 45.629261, 12.969362 45.630069, 12.969541 45.629825, 12.967426 45.629068, 12.963786 45.627756, 12.963729 45.627833)),((12.963414 45.628257, 12.964719 45.628727, 12.967098 45.629583, 12.969172 45.630326, 12.969347 45.630089, 12.967096 45.629281, 12.963591 45.628019, 12.963414 45.628257)))","Winter crop",2,"November"
295,"2023-05-09",2023,"Sowing",2,"Oat","Main crop","12.9666869720171,45.6286366686864","NL","Unifarm","MULTIPOLYGON (((12.964385 45.626947, 12.96571 45.627421, 12.967786 45.628164, 12.969715 45.628861, 12.969561 45.628529, 12.96956 45.628528, 12.96956 45.628526, 12.969559 45.628526, 12.969549 45.628484, 12.967702 45.627821, 12.96457 45.626697, 12.964385 45.626947)),((12.963801 45.627736, 12.967441 45.629048, 12.969556 45.629805, 12.969736 45.629561, 12.967469 45.628747, 12.963982 45.627492, 12.963801 45.627736)),((12.963729 45.627833, 12.963606 45.627999, 12.96711 45.629261, 12.969362 45.630069, 12.969541 45.629825, 12.967426 45.629068, 12.963786 45.627756, 12.963729 45.627833)),((12.963414 45.628257, 12.964719 45.628727, 12.967098 45.629583, 12.969172 45.630326, 12.969347 45.630089, 12.967096 45.629281, 12.963591 45.628019, 12.963414 45.628257)))","Cover crop",2,"May"
295,"2023-10-09",2023,"Sowing",2,"Other","Undersowing","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Cover crop",2,"October"
296,"2023-08-14",2023,"Harvesting",3,"Summer barley","Main crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Summer crop",3,"August"
296,"2023-09-01",2023,"Sowing",2,"Other","Cover crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Cover crop",2,"September"
296,"2023-04-05",2023,"Sowing",2,"Summer barley","Main crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Summer crop",2,"April"
296,"2024-08-01",2024,"Harvesting",3,"Summer barley","Main crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Summer crop",3,"August"
296,"2024-04-25",2024,"Sowing",2,"Summer barley","Main crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Summer crop",2,"April"
297,"2023-08-10",2023,"Harvesting",3,"Winter wheat","Main crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Winter crop",3,"August"
297,"2022-12-08",2022,"Sowing",2,"Winter wheat","Main crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Winter crop",2,"December"
